categoria,descricao,ean,preco,titulo,url,titulo_cb,loja
/categoria/informatica/notebooks/notebooks,"Microsoft 365 Incluso Tecnologia Teclado up, mais conforto na digitação Webcam HD e Microfone Digital Bateria de alta capacidade com autonomia de até 7 horas Produto portátil pesando apenas 1,3kg",7896904680607,"R$ 2.414,49",Notebook positivo motion gray C4128E celeron 14 ssd 128GB wifi office 365 W10 home,https://www.americanas.com.br/produto/4518505185,notebook positivo motion gray c4128e celeron 14 ssd 128gb wifi office 365 w10 home,americanas
/categoria/informatica/notebooks/notebooks,"Características: - Marca: Samsung - Modelo: Book (NP550XDA-KH2BR) - Cor: Cinza ChumboO Notebook Samsung Book oferece uma variedade de portas, tais como: USB a, Micro sd, Kensington Lock, hdmi, usb-c, lan e Áudio (combo) que podem ser utilizadas para melhorar conectividade e produtividade.Use o seu notebook por mais tempo, com uma bateria de 43Wh, que proporciona energia suficiente para rodar por horas.Uma tela ampla e com alta resolução que proporciona imagens vívidas e realistas. A moldura de apenas 6.7mm amplia a área útil e contribui para um design ainda mais elegante.Um touchpad maior e o teclado Lattice confortável completo com teclas espaçosas criam uma interface ergonomicamente alinhada, mantendo uma estrutura fina e compacta. Desfrute de uma experiência de entrada confortável que oferece delicadeza de controle, precisão de movimentos e ultraeficiência.Especificações Técnicas:- Sistema Operacional: Windows 11 Home - Processador: Intel Core i5-1135G7 (2,4 GHz até 4,2 GHz com L3 cache de 8 mb) - Placa de Vídeo: Intel Iris Xe Graphics - Tela: Display LED full HD 15,6 (1920 x 1080), antirreflexo - Memória: 8 gb DDR4 (8 gb x 1) 2 sodimm - Drive Óptico: Nenhum - Armazenamento: ssd NVMe de 256 gb - Slots: Número de slots para hdd: 1/ Número de slots para ssd: 1 - Multimídia: Alto-falante estéreo (1,5 W x 2); SoundAlive; Microfone digital interno; Câmera - Portas de Comunicação: 1 hdmi; 1 usb-c; 1 USB3.0, 1 USB2.0; Leitor de cartão multimídia MicroSD; 1 combo com saída para fone de ouvido/entrada para microfone; 1 RJ45 (lan); 1 DC-in - Rede: Bluetooth v5.1; Wi-Fi 5, 802.11 ac 1x1; Gigabit Ethernet 10/100/1000 - Características para Digitação: Teclado Lattice com tecla numérica; Clickpad - Segurança: Trava de segurança; tpm - Alimentação: 43 Wh Adaptador ac 40 W *O adaptador poderá ser diferente dependendo do sistema.- ean: 7892509120784Dimensões Produto: - 359.2 x 241.3 x 18.8 mm (l x P x a) - Peso: 1.81 kgConteúdo da embalagem: - 01 Notebook - Fonte - Guia do usuário - Certificado de garantiaGarantia: - 1 Ano",7892509120784,"R$ 3.789,00",Notebook Samsung Book I5 8GB 256GB ssd 15.6 Windows 11H Cinza Chumbo,https://www.americanas.com.br/produto/4430778630,notebook samsung book i5 8gb 256gb ssd 15.6 windows 11h cinza chumbo,americanas
/categoria/informatica/notebooks/notebooks,"Ficha técnica Código 2753950879 Código de barras 7899864938726 Modelo Capacidade do HD Intel Optane Memory 32 gb com ssd de 512 gb Placa de Vídeo Intel Iris Xe com memória gráfica compartilhada sac 0800 970 3355 (Exclusivo para ativação de garantia) Memória de Vídeo Intel Iris Xe com memória gráfica compartilhada Modelo Inspiron 13 5000 Garantia em meses 12 Dimensões do produto - cm (AxLxP) Altura: 20,4 cm Largura: 1,40 – 1,59 cm Profundidade: 30,6cm Mouse Touchpad de precisão Webcam Webcam HD widescreen integrada (720p) com Dual Array Digital Microphone Leitor de Cartão Leitor de cartão Micro sd (sd/sdhc/sdxc) Processador Intel Core i7 Modelo Tamanho Tela Tela Full HD de 13.3"" (1920 x 1080) antirreflexo, borda fina, 300nits 95% sRGB wva Conexões 2 portas USB 4.0 de 1ª Geração, 1 porta USB 3.2 Type-C de 1ª geração (DP/PowerDelivery), 1 entrada hdmi 2.0, 1 conector de áudio, Leitor de cartão micro sd Teclado Teclado retroiluminado com leitor de impressão digital - em Português (padrão ABNT2) Cor Prata Drives Não possui leitor e gravador de cd/dvd Sistema Operacional Windows 10 Tamanho da Tela 13.3"" Memória Ram 8 gb Peso liq. aproximado do produto (Kg) 1.053 Som Áudio: Waves MaxxAudio Pro Garantia do Fornecedor 1 ano de garantia básica via correios - 12 Meses Voltagem 100 - 240 Volts ac (Bivolt) Bateria de 4 células e 53Wh (integrada) Placa de Som Áudio: Waves MaxxAudio Pro Marca Dell ssd 512 gb Rede Conectividade: Dell Wireless 802.11ac 2x2 + Bluetooth 5.0 Referência do Modelo Inspiron 13 5000 Origem ( 0 - nacional e 1 - importada ) 0 Modelo Memória ram Memória soldada de 8GB (1x8GB) LPDDR4x, 4267 MHz, Sem opção de expansibilidade Modelo do Processador Intel Core i7-1165G7 (2.8GHz até 4.7GHz, cache de 12MB, 11ª geração) Placa de Rede Conectividade: Dell Wireless 802.11ac 2x2 + Bluetooth 5.0 Chipset Chipset integrado com o processador Polegadas da Tela 13.3"" Modelo Sistema Operacional Windows 10 Home Single Language 64 bit – em Português (Brasil) Capacidade 512 gb Linha do Produto Inspiron Quantidade de Células da Bateria 4 Células",7899864938726,"R$ 7.480,00","Notebook Dell Inspiron 5301 Intel Core i7 -1165G7 8GB 512GB ssd Optane 32GB 13,3 Full HD Windows 10 Home",https://www.americanas.com.br/produto/4247650540,"notebook dell inspiron 5301 intel core i7 -1165g7 8gb 512gb ssd optane 32gb 13,3 full hd windows 10 home",americanas
/categoria/informatica/notebooks/notebooks,"Notebook Acer A515-54-557C Intel Core I5-10210u Características: - Marca: Acer. - Modelo: A515-54-557C Especificações Técnicas: Sistema Operacional: Windows 10 Pro cpu e chipset: - Intel Core I5 – 10210U - Quad core - Frequência: 1.60GHz até 4.20GHz - 6MB Intel Smart Cache - Memória: 20GB (4GB Soldada + 16GB Módulo) ram - Tipo: DDR4 - Velocidade: Até 2400MHz - Expansível até 20GB Tela: - Tamanho: 15,6 LED lcd com design ultrafino - Painel: tn - Resolução: fhd (1920x1080) - Proporção: 16:9 - Anti reflexo - Frame rate: 60 Hz - Tempo de resposta: 8 11ms - Brilho: 220 nits - Taxa de contraste: 400:1 - Color gamut (ntsc): 45% - Com tecnologia Acer ComfyView Gráficos: - Intel uhd Graphics com memória compartilhada com a memória ram Áudio: - Microfone duplo com tecnologia Acer Purified Voice - Dois alto-falantes estéreo - Tecnologia Acer TrueHarmony de 2° Geração - Compatível com Cortana com voz Armazenamento: - 1 x ssd 256GB PCIe NVMe M.2 2280 - 1 x hdd 1tb 5400 rpm Upgrade: - Este modelo possuí capacidade para a instalação e/ou melhorias de ssd e hdd - Slot ocupado M.2 2280, compatível com ssd PCIe NVMe Gen. 3x2 de até 512GB (Não acompanha o produto) - Slot ocupado sata 3, compatível com hdd sata 3 2.5 mm de até 2TB (Não acompanha o produto) Webcam: - Webcam acer HD com 1280 x 720 de resolução - Gravação de audio e video em 720p Wireless e Rede: - Wireless (Wi-Fi): Compatível com ieee 802.11ª/b/g/n/ac - Suporte a redes com frequência de 2,4 GHz e 5GHz - Antena: 1x1 - Certificado anatel - Bluetooth: Versão 4.1 - LAN/Rede com fio: Gigabit Ethernet 10/100/1000 (RJ45) com suporte a Wake on lan Segurança: - Senha para proteção da bios e hdd - Trava Kensington Alimentação e Bateria: - Fonte de alimentação: Bivolt - Adaptador ac de 3 pinos (65W) com cabo certificação inmetro - Bateria: Bateria de 4 células (Li-Íon) 48Wh 3220 mAh 15.2 v - Autonomia da bateria de até 9 horas (depende das condições de uso) Teclado e Touchpad: - Teclado: Tipo membrana em português do Brasil padrão abnt 2 com teclado numérico dedicado - Touchpad: Multi-gestual - Certificação de precisão MicrosoftTouchpad - Teclas Multimedia: Play/pause, parar, voltar, avançar, aumentar volume e diminuir volume Observações: * Produto Este produto não possuí leitor de cd/dvd * A cpu e gpu são soldadas na máquina Dimensões do Produto: Altura: 1,79 cm Largura: 36,3 cm Profundidade: 24,7 cm Peso: 1,9 Kg",7890000307611,"R$ 5.500,86",Notebook Acer Aspire 5 A515 Intel Core I5-10210u Memoria 20gb Hd 1tb Ssd 256gb Tela 15.6'' Full Hd Windows 10 Pro,https://www.americanas.com.br/produto/4201462252,notebook acer aspire 5 a515 intel core i5-10210u memoria 20gb hd 1tb ssd 256gb tela 15.6'' full hd windows 10 pro,americanas
/categoria/pc-gamer/notebook-gamer,"Características: - Marca: Asus - Modelo: X571-AL887T Especificações: - Placa de vídeo GeForce gtx 1650 - Memória: GDDR5 com 4GB vram - Memória ram: 8GB - Tela Full HD 120Hz de 15"" - Sistema duplo de resfriamento - Armazenamento rápido ssd de 256GB - Windows 10 - Processador Intel Core i5 - Até 120Hz (taxa de atualização) - Tela com ângulo de 178° de visão - Apenas 7,4mm design NanoEdge - 80,2% proporção tela/corpo - Wi-Fi (802.11 ac) Recursos: - Tecnologia asus splendid - Tecnologia asus IceCool - Áudio imersivo Harman Kardon Conexões: - 2x USB 2.0 - 1x USB 3.0 - 1x USB C 3.1 Geração 1 - 1x RJ45 lan - 1x hdmi - 1x leitor de cartão sd Conteúdo da Embalagem: - Notebook Gamer Asus Intel Core i5-9300H, GeForce gtx 1650, 8GB ram, ssd 256GB, Tela 15' Full HD 120Hz, Windows 10 Home",7898573297421,"R$ 8.099,00",Notebook gamer asus I5 8GB 256GB gtx 1650 4GB 15.6 W10 home,https://www.americanas.com.br/produto/4763418202,notebook gamer asus i5 8gb 256gb gtx 1650 4gb 15.6 w10 home,americanas
/categoria/pc-gamer/notebook-gamer,"Fácil Computadores - Com 30 anos de excelência atuando no Brasil, criamos soluções completas na área de informática. Nossos computadores são equipados com os mais recentes processadores de alta velocidade, maximizando sua produção.computador montado E configurado este computador possui ssd-----i gabinete gamer black com lateral transparente i----- - Alta Ventilação / Resfriamento dos Componentes - Mais estilo e durabilidade, para seu Setup Gamer nunca te deixar para trás nas batalhas! - Painel rgb na parte Frontal do Gabinete - Botão seletor com 13 modos de cor rgb!------- placa mãe -------- - Placa Mãe: B75M - Suporta até: Intel Core i7 / Core i5 / Core i3 - Áudio - Com HD Audio Codec Onboard - Rede: 10/100 Mbps - 1x slot pci Express x16 - 1x slot pci Express x1 conexões - 5x conectores sata - 1 saída vga - 1x porta RJ-45 de rede - 4 portas USB 2.0 - 2 portas USB 3.0 - 1 x porta hdmi - Jacks de Áudio hd: Linha / Alto falante / Microfone------ processador ------ - Processador: Intel Core i7 Especificações da cpu: - Frequência: 3.4 Ghz - Frequência turbo max: 3.8 Ghz - Número de núcleos: 4 - Nº de threads: 8------ memória ------ - Tamanho: 8GB - Arquitetura da memória: DDR3 ------ armazenamento ------ - ssd: 240GB--------- placa de vídeo ---------- - Modelo: amd radeon HD 6570 4GB GDDR5 128 bits - Tipo de memória: GDDR5 - Memória: 4GB - Interface de memória: 128bits - OpenGL: 4.5 - Padrão de barramento: pci-e 2.0 - Saídas de vídeo: 1x vga + 1x hdmi + 1x dvi - Suporta ate 3 monitores------ fonte ------ - Fonte 500w real - 110/220V - bivolt - Acompanha cabo de força------ sistema operacional ------ - Windows 10 Trial - 64 bits - Pacote Office wps------ dimensão gabinete ------ - Profundidade x Largura x Altura - 36cm x 18cm x 43cm",1061852204823,"R$ 2.670,91",Pc Gamer Fácil Intel core I7 3.4 GHz 8GB amd Radeon 4GB DDR5 128 Bits ssd 240GB - Fonte 500w,https://www.americanas.com.br/produto/4673422654,pc gamer fácil intel core i7 3.4 ghz 8gb amd radeon 4gb ddr5 128 bits ssd 240gb - fonte 500w,americanas
/categoria/pc-gamer/notebook-gamer,"Notebook novo original com 12 meses de garantia! preço especial com duração limitada! fotos reais do produto! acompanha carregador! embalagem reforçada! Esse notebook possui chipset de vídeo hd integrado na placa mãe, sistema operacional ativado, pacote office ativado com word, excel e demais programas inclusos, antivírus ativado, conexão Wi-fi, tela led, leitor de cartões, webcam, portas usb, conector p2 para fone. Tudo isso em um notebook pensado para você produzir, se informar e se divertir ainda mais. garantia: 12 meses contados A partir do dia que for entregue",7890019802527,"R$ 14.832,99",Notebook Gamer hp Victus 16-D0023DX 16.1 Intel Core I5-11400H rtx 3050 4 gb - Azul Oferta!,https://www.americanas.com.br/produto/4958389131,notebook gamer hp victus 16-d0023dx 16.1 intel core i5-11400h rtx 3050 4 gb - azul oferta!,americanas
/categoria/informatica/notebooks/notebooks,"Modelo: Notebook Acer Aspire 5 A514-54-397JSistema Operacional:Windows 11 Homecpu e Chipset:Intel Core i3 – 1115G4 Dual Core (4 Threads) Frequência: até 4.10 GHz 6 mb Intel Smart CacheMemória ram:4 gb ram DDR4 (4 gb Soldada + Slot Livre) DDR4-2666 Mhz Expansível até 20 gbTela:14 LED com design ultrafino Painel: ips Resolução: Full HD (1920x1080) Proporção 16:9 Taxa de Atualização: 60 Hz Tempo de resposta: 25 27ms Brilho: 250 nits Taxa de contraste: 700:1 Color gamut (ntsc): 45% Tecnologia Anti reflexo Acer ComfyViewTMPlaca de Vídeo:Intel uhd Graphics de 11ª geração dos processadores intel com memória compartilhada com a memória ramÁudio:Dois alto-falantes estéreo Tecnologia Acer TrueHarmony Microfone duplo Tecnologia Acer Purified Voice Compatível com Cortana com vozArmazenamento:256 gb ssd PCIe 3.0 x4 NVMe (M.2 2280Expansão:Este modelo possuí capacidade para a instalação e/ou melhorias de ssd e hdd: Slot ocupado M.2 2280, compatível com unidades ssd PCIe 3.0 NVMe x2/x4 de até 512GB (Não acompanha o produto). Slot livre sata 3, compatível com hdd ou ssd sata 3 2.5 de até 2TB (Não acompanha o produto)Webcam:Webcam HD com 1280 x 720 de resolução e Gravação de áudio e vídeo em 720pWireless e Rede:Wireless (Wi-Fi): Compatível com iee 802.11a/b/g/n/ac wireless lan Suporte a redes com frequência de 2.4 GHz e 5 GHz Com tecnologia mu-mimo 2x2 Bluetooth 5.0 LAN/Rede com fio: Gigabit Ethernet, Wake on lan ReadyControles de Privacidade:Senhas para bios, hdd, Trava Kensington e solução em (tpm) Firmware Trusted Plataform Module (fTPM)Dimensões e Peso:Sem Caixa: 328.8 (l) x 223 (p) x 18.8 (a) mm 1.9 kg Com caixa: 457 (l) x 288 (p) x 65 (a) mm 2.32 kgBateria e Alimentação:Fonte de alimentação: Adaptador ac Bivolt de 3 pinos (45W) com cabo certificação inmetro Bateria: Bateria de 3 células (Li-Íon) 48Wh Autonomia da bateria de até 8 horas10 (depende das condições de uso)Aplicativos Embarcados:Acer Care Center Acer Product Registration Quick AccessTeclado e Controles:Teclado: Tipo membrana em português do Brasil padrão abnt 2 Touchpad: Multi-gestual com dois botões Certificação Microsoft Precision TouchpadConteúdo da Embalagem:Notebook Acer Aspire 5 Fonte carregadora do notebook Manual em português Termo de garantiaCor:Safari GoldAcer p/n:NX. AUKAL.00B",4710886825562,"R$ 3.879,03",Notebook Acer Aspire 5 A514-54-397J Intel Core i3 11ª Gen Windows 11 Home 8GB 256GB sdd 14' Full HD,https://www.americanas.com.br/produto/4776681771,notebook acer aspire 5 a514-54-397j intel core i3 11ª gen windows 11 home 8gb 256gb sdd 14' full hd,americanas
/categoria/informatica/notebooks/notebooks,"Caracteristicas Modelo: FE14 VJFE43F11X B0411H Marca: Vaio design leve E compacto O vaio FE14 possui uma tela fhd de alta resolução com moldura reduzida, ou seja, reduzimos o tamanho das bordas laterais produto mantendo a tela de 14 polegadas. O som que vai surpreender você Um conjunto de dois alto-falantes com 4W de potência (2W + 2W) de alta qualidade é alimentada por um amplificador inteligente de dois canais para fornecer o verdadeiro som que o envolve com realismo livre de distorções e com qualidade de cinema. teclado tilt com resistência A água Com a tela aberta, o vaio forma um ângulo de inclinação natural com a mesa, reduzindo o estresse na palma da mão e no pulso durante a digitação. mobilidade sem limites Mais fino (apenas 19,8 mm de espessura). Mais leve, o vaio FE14 possui apenas 1,55 kg, Wi-Fi 802.11 ac dual-band (mais confiável e 3 vezes mais rápido do que o 802.11n). autonomia para um dia todo de trabalho Um notebook tão bonito e potente como o vaio FE14 merece nada menos do que uma bateria que dure o dia todo, então, de modo a alcançar sua notável autonomia de até 7 horas, nós projetamos uma bateria especial de polímero de lítio 37Wh de alta capacidade.Especificações Tecnicas Tela - Tipo de Tela: LED Full HD 14"" - Formato da tela: Widescreen - Resolução: 1920 x 1080 - Aspecto de tela: 16:9 - Tecnologia do Painel: tn antireflexiva Processador - Referência: Intel Core i5-1035G1 - Soquete da cpu: FCBGA1526 - Cache: 6MB - Núcleos: 4 - Threads: 8 - Velocidade: 1.00 GHz com Intel Turbo Boost até 3.60 GHz Memoria ram - Memoria ram: 8GB - Tipo da memória: 4GB onboard + 4GB módulo - Clock da memória: 2400MHz - Slot de memória: 1x slot DDR4, com suporte até 32GB Armazenamento - Armazenamento hd: 1TB - Slots de armazenamento: 1X Slot M.2 Sistema e Conectividade - Sistema Operacional: Windows 10 - Versão do sistema: Home - Bluetooth: 5.0 le - Conexão Ethernet (com fio): 10 / 100 / 1000 - Wi-fi: ieee 802.11ac Conexões - Conexão hdmi: 1 - Conexão USB 2.0: 1 - Conexão USB 3.0: 2 - Conexão USB 3.1 ( tipo C ): 1 - Conexão de áudio ( saida de audio ): 1 combo (microfone/audio) - Conexão de rede Ethernet ( RJ45 ): 1 - Conexão dc ( energia ): 1 Recursos - Webcam - Leitor de cartões - Teclado - Mouse touchpad - Ângulo de abertura da tela 135° Bateria - Tipo: 3 células, 37Wh - integrada - Duração da bateria: até 7 horas - Potência da fonte: 40W - Tensão:100 240V - Tipo de tomada: 10A - Fonte: 19V / 2.1A - Cor: Chumbo Escuro Dimensões do produto Largura X Altura X Profundidade 42cm x 6cm x 25cm Conteúdo da embalagem - Notebook Fe14 - Adaptador ca com cabo padrão Inmetro (carregador) - Guia Rápido e Certificado de Garantia",7896904682786,"R$ 4.251,55",Notebook vaio Fe14 I5-1035G1 8GB HD 1TB Tela 14 Full HD widescreen Win10 Home,https://www.americanas.com.br/produto/4945821094,notebook vaio fe14 i5-1035g1 8gb hd 1tb tela 14 full hd widescreen win10 home,americanas
/categoria/pc-gamer/notebook-gamer,"Notebook novo original com 12 meses de garantia! preço especial com duração limitada! fotos reais do produto! acompanha carregador! embalagem reforçada! Esse notebook possui chipset de vídeo hd integrado na placa mãe, sistema operacional ativado, pacote office ativado com word, excel e demais programas inclusos, antivírus ativado, conexão Wi-fi, tela led, leitor de cartões, webcam, portas usb, conector p2 para fone. Tudo isso em um notebook pensado para você produzir, se informar e se divertir ainda mais. garantia: 12 meses contados A partir do dia que for entregue",7890019802824,"R$ 22.750,00",Notebook Gamer Acer Predator Triton 300SE PT314-51S-76QN 14 Intel Core i7-11375H rtx 3050 Ti 4 gb - Sparkly Prata Oferta!,https://www.americanas.com.br/produto/4958390182,notebook gamer acer predator triton 300se pt314-51s-76qn 14 intel core i7-11375h rtx 3050 ti 4 gb - sparkly prata oferta!,americanas
/categoria/informatica/notebooks/notebooks,"Fácil Computadores - Com 30 anos de excelência atuando no Brasil, criamos soluções completas na área de informática. Nossos computadores são equipados com os mais recentes processadores de alta velocidade, maximizando sua produção.computador montado E configurado esse computador possui ssd-----i gabinete gamer black com lateral transparente i----- - Acompanha 3 Ventoinhas Com Led rgb na parte Frontal do Gabinete - Alta Ventilação / Resfriamento dos Componentes - Mais estilo e durabilidade, para seu Setup Gamer nunca te deixar para trás nas batalhas! - Painel rgb na parte Frontal do Gabinete - Botão seletor com 13 modos de cor rgb! Especificações das Ventoinhas: - Tamanho: 120x120x25mm - Voltagem: 12v - Velocidade: 1100RPM------- placa mãe -------- - Placa Mãe: H510G - Socket Placa Mãe: LGA1200 ate 11ª Geração (Comet Lake) - Audio Placa Mãe: Realtek áudio codec 2/4/5.1/7.1 - Rede: gbe 10/100/1000 - Memória: 2x DDR4 (Até 32GB Por Módulo) - 1x slot pci Express x16 - 1x slot pci Express x1 conexões - 4 x conectores sata 6gb - 1 x conector M.2 - 1 x porta D-Sub/VGA - 1 x porta hdmi - 2 x USB 3.2 - 4 x USB 2.0 - 1 x porta RJ-45 de rede com indicador de led - 3 x conectores de Áudio - 1 x porta PS/2 Teclado, Mouse (roxa)----- processador ------ - Processador: Intel Core I5 11400F - 11ª Geração Especificações da cpu: - Frequência: 2.60 Ghz à 4.40 Ghz - Socket: 1200 - Número de núcleos: 6 - Nº de threads: 12 - Frequência baseada em processador: 2.60 Ghz - Frequência turbo max: 4.40 Ghz - Cache: 12 mb Intel Smart Cache - Velocidade do barramento: 8 GT/s - tdp: 65w------ memória ------ - Tamanho: 8GB 2666MHz - Arquitetura da memória: DDR4 - Expansível até 64GB------ armazenamento ------ - ssd: 240GB--------- placa de vídeo ---------- - Modelo: GeForce rtx 3050 8GB GDDR6 128 bits - Tipo de memória: GDDR6 - Memória: 8GB - Clock: 7000 MHz (14Gbps) - Barramento: 128 bits - OpenGL: 4.6 - Padrão de barramento: pci-e 4.0 x16 - Saídas de vídeo: 3x DisplayPort 1.4a, 1x hdmi 2.1 - Suporta ate 4 monitores - Resolução máxima digital: 7680 x 4320 Recursos: - DirectX 12 Ultimate - OpenGL 4.6 - Ray Tracing Cores de 2ª geração - Tensor de Cores da 3ª geração - nvidia dlss - nvidia g-sync - nvidia Broadcast------ fonte ------ - Fonte atx 750w real - 110/220V - bivolt - Acompanha cabo de força------ sistema operacional ------ - Windows 10 Trial - 64 bits - Pacote Office wps------ dimensão gabinete ------ - Profundidade x Largura x Altura - 33cm x 18cm x 43cm",8108650686031,"R$ 5.598,76",Pc Gamer Fácil Intel core I5 11400F ( 11ª Geração) 8GB DDR4 rtx 3050 8GB GDDR6 ssd 240GB - Fonte 750w,https://www.americanas.com.br/produto/4736151151,pc gamer fácil intel core i5 11400f ( 11ª geração) 8gb ddr4 rtx 3050 8gb gddr6 ssd 240gb - fonte 750w,americanas
/categoria/informatica/notebooks/notebooks,"Marca: Lenovo Modelo: 82BS000GBR Especificações técnicas: Sistema Operacional: Windows 11 Processador: Intel Core i5-10210U Velocidade até 4.2GHz, 4MB Cache 6MB Cache Tela: 15.6"" HD (1366x768) Antirreflexo Memória: 8 gb DDR4 2666MHz (4GB soldado + 4GB slot) Armazenamento: ssd 256GB NVMe de altíssima velocidade Unidade Ótica: Não incluso Alto falante: Alto-falantes (2x 1.5W) com certificação Dolby Audio Gráficos: Intel uhd Graphics integrada Bateria: 2 células 35Wh Bluetooth: Bluetooth 5.0 Outros: Camêra 720p com porta de privacidade Portas: 2x USB (3.2) Gen 1 1x USB (2.0) 1x hdmi Leitor de cartões 4 em 1 (sd, sdhc, sdxc, mmc) Combo microfone/headset Teclado: Teclado padrão Brasil Dispositivo Apontador: Touchpad Wireless: Wireless 2x2 ac Conteúdo da Embalagem: 1 Notebook 1 Manual 1 fonte de energia Garantia: 12 meses de Garantia",0196119387863,"R$ 4.299,00","Notebook Lenovo 3i Intel i5-10210U 8GB ssd 256GB 15,6 W11",https://www.americanas.com.br/produto/4944584867,"notebook lenovo 3i intel i5-10210u 8gb ssd 256gb 15,6 w11",americanas
/categoria/informatica/notebooks/notebooks,"Fácil Computadores - Com 30 anos de excelência atuando no Brasil, criamos soluções completas na área de informática. Nossos computadores são equipados com os mais recentes processadores de alta velocidade, maximizando sua produção.computador montado E configurado este computador possui ssd-----i gabinete gamer black com lateral transparente i----- - Acompanha 2 Ventoinhas Vermelha na parte Frontal do Gabinete. - Acompanha 1 Ventilador Vermelho na parte Traseira do Gabinete. - Alta Ventilação/ Resfriamento dos Componentes. - Mais estilo e durabilidade, para seu Setup Gamer nunca te deixar para trás nas batalhas! Especificações das Ventoinhas: - Tamanho: 120x120x25mm - Voltagem: 12v - Velocidade: 1100RPM------- placa mãe -------- - Placa Mãe: H510G - Socket Placa Mãe: LGA1200 ate 11ª Geração (Comet Lake) - Audio Placa Mãe: Realtek áudio codec 2/4/5.1/7.1 - Rede: gbe 10/100/1000 - Memória: 2x DDR4 (Até 32GB Por Módulo) - 1x slot pci Express x16 - 1x slot pci Express x1 conexões - 4 x conectores sata 6gb - 1 x conector M.2 - 1 x porta D-Sub/VGA - 1 x porta hdmi - 2 x USB 3.2 - 4 x USB 2.0 - 1 x porta RJ-45 de rede com indicador de led - 3 x conectores de Áudio - 1 x porta PS/2 Teclado, Mouse (roxa)----- processador ------ - Processador: Intel Core I5 11400F - 11ª Geração Especificações da cpu: - Frequência: 2.60 Ghz à 4.40 Ghz - Socket: FCLGA1200 - Número de núcleos: 6 - Nº de threads: 12 - Frequência baseada em processador: 2.60 Ghz - Frequência turbo max: 4.40 Ghz - Cache: 12 mb Intel Smart Cache - Velocidade do barramento: 8 GT/s - tdp: 65w------ memória ------ - Tamanho: 16GB 2666MHz - Arquitetura da memória: DDR4 - Expansível até 64GB------ armazenamento ------ - ssd: 960GB--------- placa de vídeo ---------- - placa de vídeo geforce, rtx 3060, 12GB, GDDR6, 192BIT - Resolução: 4K - 7680 x 4320 @60Hz - Interface: PCI-Express 3.0 x16 - Desempenho: Clock Base: 1320MHz Boost Clock: 1777MHz cuda Cores: 3584 - Clock de Memória: 15 Gbps - Tamanho da memória: 12 gb - Interface da memória: 192 bits - Tipo de memória: GDDR6 - Conexões: 3x DisplayPort 1.4, 1 x hdmi 2.1 - tdp: 170W - Multi-Screen: Até 4 - Fonte: 550W + - DirectX: DirectX 12 Ultimate/OpenGL4.6 - Suporte de Tecnologia nv: nvidia dlss, nvidia g-sync, 2nd Gen Ray Tracing Cores------ fonte ------ - Fonte atx 750 Watts real - 110/220V - bivolt - Acompanha cabo de força------ sistema operacional ------ - Windows 10 Trial - 64 bits - Pacote Office wps------ dimensão gabinete ------ - Profundidade x Largura x Altura - 33cm x 18cm x 43cm",8468162828672,"R$ 7.937,62",Pc Gamer Fácil Intel Core I5 11400F (11ª geração ) 16GB DDR4 2666MHz rtx 3060 12GB ssd 960GB - Fonte 750w,https://www.americanas.com.br/produto/4709633825,pc gamer fácil intel core i5 11400f (11ª geração ) 16gb ddr4 2666mhz rtx 3060 12gb ssd 960gb - fonte 750w,americanas
